머릿결이 부드러워지고 싶은데 어떻게 해야할까요?	샴푸만 하고 감고 나와서 트리트먼트를 발라요 발라서 드라이해요
이게 사이즈가 있어요?	프리사이즈예요
이게 인기가 많은가봐요?	많이 나갑니다
그 정도는 아니고 초기에 다리 아픈 건데	기본 영양제로 드릴 테니 아플 때만 드시면 됩니다
많이 비싼데 머릿결도 상했는데 약은 괜찮은 거 쓰는가요?	10만 원에 영양까지 다 포함된 금액이라서 해보시면 비싸다고는 생각 안 하실 거예요
소프트 투블럭으로 잘라 주세요	알겠습니다
며칠 안에 와야 되고 그런 거 있어요?	그런 거 없이 해드릴게요
어머님 나이대가 어느 정도 되세요?	이번에 새로 나온 신상 라인은 이쪽에 있습니다
오리털 이불 싱글 사이즈는 세탁하는데 얼마 들어요?	오리털 이불 세탁비는 2만 원 정도입니다
지금 바로 염색할 수 있나요?	5분만 기다려주시면 가능하세요
이 쪼그만 가방은 얼마에요?	7900원이요
어떤 색상이 좋으세요?	파란계열이면 좋겠어요
네 이것만 계산할게요	만 원입니다
몇시까지 영업하나요?	저녁 8시까지 영업해요
초등학생 가방 중 가장 저렴한 것은 얼마인가요?	2만원 부터 있습니다
요 옷은 가격이 얼마예요?	이 옷은 이만 원이에요
요거 말고 다른 한방 제품은 없어요?	한방 제품으로, 아이오페꺼도 있어요
그럼 오후 2시에 예약하려고 하는데 가능할까요?	2시에 예약 가능하십니다
가방은 여기밖에 없는거죠?	가방은 거기 있는 게 다예요
가격대는 어떻게 돼요?	10만 9천 원이예요
할인되는 카드 없고?	없어요
그 신발을 그냥 사면 10만원?	안 맞추고 그냥 사시면 10만원이에요
삼성페이 결제 가능한가요?	가능해요
여기 있는 마스크팩 다 되는 거예요?	매장 내에 있는 마스크팩은 다 행사 상품이에요
트러블 제품 가격대가 어떻게 해요?	트러블 제품은 만팔천 원이에요
차는 요 앞에 세워놔도 돼요?	괜찮아요. 아파트에 세워놔도 되고
얼마쯤 해요? 머리가 너무 상해가지고	풀코스로 다 하시면 한 삼만원 정도요
한번 하는데요?	한번 해서 안되면 보통 3번에서 4번 해야 색을 다 빼고 해야해서요
결제는 3층에서 바로 할 수 있나요?	1층으로 내려가셔서 결제 하시면 됩니다
기장이랑 바지 통 다 줄이면 얼마에요?	길이와 바지 폭 수선은 청바지는 만 원, 면바지는 팔천 원입니다
이 보라색 티는 얼마예요?	이 티는 오만원이에요
제 피부가 건성인데 저한테도 맞을까요?	3타입으로 나와서 건성으로 선택하시면 돼요
증상이 어떠신가요	체하신 것 같은데 소화제만 드셔도 될듯합니다
할인은 안 해주시나요?	신상이다 보니 할인이 적용되지 않습니다
사이즈가 몇 이예요??	77이요
이것도 가격은 똑같아요?	그것도 2만 8천 원이예요
네 어느분에게 선물하실려고 하시나요?	여동생 생일 선물이에요
작은 거는 세일 안 하나 봐요?	세일해서 13만 8천 원입니다
앞머리는 어떻게 잘라드릴까요?	처피뱅으로 해주세요
염색하면 머릿결이 많이 상하죠?	아무래도 안좋아지기는 하죠
계산은 카드 되나요?	가능합니다
식사 후에 먹는 거예요?	어른이니까 식사하고 하루 하나씩 드시면 됩니다
어떤 마스크 찾으시는데요?	KF95 마스크요
요거는 한 병 사면 어느정도 쓰겠노?	개인 차가 있어요. 미스트로 쓸 수도 있고, 팩으로 쓸 수도 있어요. 똑같은 양을 쓰면 이 제품이 보습 때문에 더 오래 쓸 수 있어요
쿠션 에어쿠션 돼있고, 발 좀 편한 신발 없어요?	에어쿠션 된 신발은 없어요
죄송한데 이건 너무 큰 것 같아서 95로 갖다 주세요	여기 있습니다
나이키 신발은 어디에 있어요?	오른쪽 끝에 있습니다
네 혹시 테스트도 가능한가요?	테스트 원하시는 색상 골라보세요
저 곤색 옷은 얼마예요?	이 제품은 이만 구천 원이에요
패딩 조끼 있어요?	패딩 조끼 사이즈는 110까지 있어요
제일 잘 나가는 영양제인가요?	맛도 괜찮아서 원래는 한 통으로 나갑니다
등산바지는 어떤 게 잘 나가요?	등산바지, 지금 요 디자인에 제일 잘 나가요
관절은 어느 분께서 아프신 건가요?	제가요
내피 패딩이 분리가 되나요?	내피 패딩 분리 돼요
옷이 엄청 싼 것 같아요	싸고 이쁜 옷 많으니 둘러보세요
다른 색깔은 없어요?	지금 나와있는 거는 이렇게 있어요
사장님 목걸이는 없어요?	목걸이 있긴 한데, 좀 비싼 거 밖에 없어요.
검은색 롱패딩은 드라이비 얼마에요?	롱패딩 드라이클리닝 비용은 2만 원입니다
남학생이에요?	여학생이요
멤버스 돼있으면 더 할인 되나요?	멤버십에 가입이 되어 있어야 할인해드려요
손잡이 교환 되는지도 모르고요?	수선 가능 여부는 가방을 가져오셔야 말씀드릴 수 있습니다
그래도 귀는 뚫으셨죠?	귀는 뚫었어요
헤나 염색은 부작용 없는가?	너무 과하게만 하지 않으면 헤나 염색은 괜찮아요
그러면 추천해주실만한 헤어스타일이 있을까요?	지금으로써는 아무것도 안 하고 길이만 자르시는 게 최선이에요
이 제품보다 약간 짧은 옷은 없나요?	그 제품보다 짧은 옷은 없어요
이 사진처럼 될까요?	이건 드라이로 한 거예요
네 케이스는 있으신 거죠?	리필만 있으면 돼요
그거는 가격대가 비싸죠?	4만 원이요
겨울에 신기에는 이 신발이 낫고 봄 되면은 이 앞 트인 신발이 낫네	아니요, 우리 신발은 사계절 신기 다 좋아요
시간은 몇 시간 잡고 오면 돼요?	이거는 한 시간 걸려요
가방은 이게 다라예?	아뇨 이 앞에 다 있어요
이런 청바지는 얼마인가요?	그 청바지는 사만 이천 원이에요
아뇨 숙취해소제 먹었는데도 속이 쓰려서요	그럼 위 보호제를 드려야겠네요
이 반지로 3개 있나요?	잠시만 기다리세요
스웨이드도 계절 타나요?	그렇죠
할인이 끝나기 전에 로션이 재입고 될까요?	현재 판매량이 너무 많아 할인이 끝나기 전에 재입고는 어려워요
단화 저거는 굽이 뒤에만 있네	저거는 높은 거 싫어하는 분들이 신어요
로션하고 앰플 들어가 있고, 수분 크림 두 개 들어가 있어요, 수분 크림은 쓰시죠?	있지요, 스킨이 로션하고 쓰던 게 다 돼가니까
앵클부츠는 어떻게 해요?	9만 9천 원이에요
몇 K짜리 입니까	24k순금입니다
머리카락이 많이 빠져가지고 탈모가 자꾸 진행되는 것 같아 왔는데 한 번 하는데 얼마쯤 해요?	1회 삼만 원입니다
고리가 이렇게 되어있네요 에이에스는 다 되나요?	가죽 에이에스는 안되고 장식품 에이에스는 가능하세요
근데 약국은 몇 시부터 몇 시까지 해요?	아홉 시부터 열 시까지요
알러지 생기지 않겠죠?	안생겨요
구두 착용감도 좋고 디자인도 좋으니 이걸로 살게요	그럼 이쪽에서 결제 도와드리겠습니다
커피 녹차 주스 무엇으로 드릴까요?	감사합니다
이 제품은 보습력이 좋은가요?	보습력이 상당히 좋은 편에 속해요
원피스 있나요?	이쪽에 진열되어있습니다
멤버십 가입은 지금 할 수 있나요?	카운터에서 도와드릴게요
이 가방 얼마인가요?	245000원입니다
요 가방은 현금으로 사면 한 몇 프로까지 할인 돼요?	가방은 할인해 드리기 힘들어요
샴푸는 어떤 걸로?	탈모샴푸 전용 있어요, 언니
C약 3개월분 맞죠?	3개월분 맞습니다.
가방 수선도 되나요?	수선 가능 여부는 가방을 가져오셔야 말씀드릴 수 있습니다
카드로 결제 가능한가요?	물론 가능합니다
안티에이징은 무색이네요?	무색은 아니고 일반 라인도 있는데 좀 산뜻해요
이제 겨울 거는 들어간다고 할인하는 거예요?	할인하는 제품은 이월 상품이에요
신발 세일 하나요?	지금 부츠만 세일 행사 들어가고 있어요
사이즈가 따로 있나요?	프리 사이즈예요
네 뿌리는 거로 주세요	알겠습니다
재질이 어떻게 되나요?	캐시미어가 포함되면 4500원입니다
그 제품은 많이 끈적거리지는 않나요?	흡수가 빠른 제품이라 걱정 안 하셔도 돼요
정보방 여기는 뭐에요?	컴퓨터 사용하시는 곳이에요
코트 위에 하나 달 수 있는 것 사다드리려고 했는데 이건 얼마에요?	그건 국산인데 색깔도 안변하고 좋아요 5000원이에요
팔찌 종류 있을까요?	행사하는 거는 이 쪽에 두 가지 있고 아니면 기본 두 줄짜리가 여기 있습니다
갈근탕은 하루에 몇 번 먹나요?	자기 전에 한번 드세요
이런 것도 괜찮고요	이게 참 이쁘긴 이쁜데 쿠션감이 좋겠네요
제가 예약을 못하구 와서 다른 디자이너한테 자를 수 있나요?	현재 전부 커트 진행하구 계셔서 15분정도 기다리셔야되요
수선하는데 얼마들어요?	바지 허리 줄이는거는 육천 원입니다
이 제품은 얼마예요?	이 제품은 이만 오천 원이에요
컬러는 두 가지뿐인가요?	핑크도 있어요
저 신발 만원에 해주실 수 있어요?	아니요, 저거 손해보고 팔고 있어요
요 옷은 가격이 얼마예요?	이 옷 사이트에도 세일상품이라 가격 같은데, 현금가 이만원이에요
이거는 얼마예요?	이거는 만 원이에요
치마 정장이랑 바지 정장 중에 어떤 거로 보여드릴까요?	저희 신제품으로 보여드릴게요
여기 그러면 주차 어디 해야 돼요?	여기 미용실 앞에 하시면 됩니다
구두는 어느쪽에서 볼 수 있나요	왼쪽에 준비되어 있습니다
네 금액은 59000원인데 일시불로 하시나요?	일시불로 할게요
디자인 책 가져다드릴까요?	디자인 책 보고 선택할게요
화장품 세일하는 기간이 있어요?	지금 20% 세일 해서 그거 8만 4천 원이에요
이 제품은 얼마예요?	그 제품 삼만 오천 원인데 라지사이즈 하나 남았어요
그 영양제는 얼마예요?	영양제 가격은 두달치에 삼만오천원입니다
이 제품으로 주세요	핸드폰 번호 눌러주세요
깔끔한 블랙 원피스에도 잘 어울리겠죠?	고객님 군더더기 없는 스타일이라 단아하고 고급스러워 보이는 스타일이예요
이거는 어디서 나오는 건데요?	설화수 건데 클렌징폼도 잘 나가요
as 다 돼요?	as 다 되고요
14k 귀걸이 있나요?	우측에 보시면 있어요
이 아이펜슬은 얼마예요?	이 아이펜슬은 9000원이에요
머리를 어떻게 관리하면 되나요?	파마머리 전용 헤어 에센스를 발라주시면 좋아요
팩은 해도 별로 효과 없는 것 같던데 괜찮은가요?	헤어팩을 하시는게 손상 모발 개선에 훨씬 도움이 되며 긴 시간 동안 바르고 방치할수록 머릿결에 도움이 됩니다
어떤 색상이 있죠?	골드와 실버 그리고 플레티넘이 있어요
하루 세 번까지만 먹어야 해요?	너무 심하시면 자기 전에 한 알 더 드셔도 돼요
염색하는데 시간이 얼마나 걸리나요?	2시간 정도 걸려요
C컬은 얼만가요?	기본 15만 원입니다
이 마이는 이 색상 하나뿐이죠?	까만색하고 두 개 있는 거예요
회색 옷은 얼마예요?	그 제품은 오만 원이에요
뭐 좀 물어볼려구요, 머리카락이 자꾸 빠져가꼬 두피클리닉 받는데 가격이 한 얼마쯤 해요?	두피클리닉이 꼭 필요하지는 않는데 빠지는 원인을 알아야 해요
할인은 안해주시나요?	신상제품이라 정가에 판매하고 있습니다
여자를 위한 유산균이 별도로 이 YY유산균이구나	아뇨 YY유산균은 남자용이고 밑에 이 XX유산균이 여자용입니다
사이즈는 얼마에요?	사이즈는 프리사이즈에요
씨컬하면 얼마 정도 해요?	씨컬 파마는 4만 원입니다
네 그리고 같은 모델 화이트 색상도 보여주세요	화이트 색상은 현재 품절입니다
이 제품 구입하면 사은품도 있나요?	일회용 마스크팩 같이 드려요
이 신발은 몇 퍼센트 세일 들어가요?	지금 60퍼센트 넘게 들어갔어요
네 그것으로 주세요	알겠습니다
요새 두피가 안 좋아서 상담받으려구요	죄송하지만, 저희 매장은 남성 헤어 전문점입니다
이거는 사이즈가 따로 안 나오겠는데요?	바지 빼고 다 프리예요
현금영수증 해주세요	해드릴게요
회색 한가지예요?	한가지예요
토요일은 영업 해요?	토요일은 영업합니다
파운데이션 사려고 하는데요	이 제품이 제일 잘나갑니다
여기는 몇 시에 문 닫아요?	9시 50분이요
이 가죽 가방은 가볍네요?	그 가방은 가죽 가방이 아니에요, 가죽 가방은 이런 제품이에요
저 청색 줄무늬 신발은 얼마에요?	저 신발은 8만 9천원이에요
불편하고 이럴 때는 방을 바꿔주시나요?	빈자리가 있으면 바꿔드리죠
네 카드로 결제할게요	결제완료되었습니다
노랑색과 분홍색 중 어떤 제품이 더 많이 팔리나요?	여자아이들의 경우 분홍색을 선호하더라고요
같은 디자인에 큰사이즈 제품도 있나요?	이 제품은 이 사이즈 하나예요
이 회색조끼는 얼마예요?	그 옷은 육만 팔천 원이에요
해열진통제랑 같이 먹으면 안 된다고 적어 주세요	봉투에 적어 드리겠습니다
네 어디가 어떻게 불편하신가요?	몸이 으슬거리고 콧물이 나요
아까 말한 가격은 뭐죠?	일반실입니다
이게 더 가벼워요?	들어보세요
여기는 좀 신발이 크게 나오는 편인가요?	다른 브랜드보다 좀 크게 나오긴 했어요
세안 비누 있나요?	세안 비누는 판매하지 않아요
이거는 검정색 없어요?	여기 있습니다
10회로 하면 얼마인가요?	말씀하신 것처럼은 하지 않고 있어요
침만 은인가요?	침만 은이고 전체 다 은인 것도 있어요
진통제는 가격이 얼마예요?	진통제는 삼천원입니다
치마 리폼하는데 얼마인가요?	옷을 한번 봐야 견적이 나와요
요 제품은 얼마예요?	그 제품은 만 육천원이에요
색상은 요거 한 색상이에요?	한 색상만 나와요
클리닉도 같이 해야 하나요?	같이 하시면 머릿결 손상이 적어서 좋습니다
머리하려고 왔는데요	결제는 미용 후에 결제하시면 되겠습니다
차라리 백팩이 낫지 않아요?	요즘은 백팩도 심플해서 캐리어도 되고 여행 갈 때 출장 갈 때 모두 사용할 수 있어요
굽이 몇 센티죠?	6센티인데 기능성으로 돼있어서 밖으로는 4센티밖에 안 돼 보여요
휴 그럼 염색만 가능할까요?	염색하시고 다음에 펌 하시면 좋을 거 같아요
시간은 얼마나 걸려요?	시간은 30분에서 40분 정도 소요됩니다
너무 젊어보이는 거 아니에요?	나이는 상관없어요
이게 이미테이션이에요?	아뇨 다 은이에요
얼굴 관리도 하네요?	얼굴 팩과 헤어 팩 서비스를 제공하고 있습니다
길이는 정리 하실거에요?	짧아서 조금만 하려고요
얼마나 기다려야 하나요?	오늘 맡겨놓고 가시면 3일후에 가능하십니다
이 옷 무슨 소재인가요?	그 옷 소재는 혼방이에요
고객님이 하실 거예요?	요새 얇게 해가지고 많이 끼더라고요
시간이 얼마나 걸려요?	한 시간은 걸리시는데 가짓수에 따라 시간이 길어져요
어떤 재료로 만들어진건지?	이거는 안에 유산균인 프로바이오틱스가 들어 있고, 하이알루론산이라는 수분 입자도 들어 있어요
머리하러 왔는데 얼마나 기다려야 하나요?	머리 안 자른지 너무 오래되었네요
네 여기에 있나요?	물론이죠
가격은 육만 원이라는 거죠?	오만 원 까지는 할인 가능합니다
원단 이런 거는 어떠신가요?	너무 안 튀겠나
그럼 이거 바지만 드라이 좀 해주세요	내일 모레 찾으러 오시면 됩니다
사이즈 없어서 주문만 가능하시고 일주일 정도 소요되세요	그러면 안 돼요
이 제품으로 할게요	결제 도와드릴게요
사이즈는 어느 정도하는거요?	이거보다 조금 적은 걸로요
염색약 구매 시 염색이 공짜라던데 맞나요?	해당 염색 이벤트는 이제 종료되었습니다
이게 올 해 유행이예요?	캐주얼도 그렇고 이게 인기예요
무발도 있죠?	무발은 3종류 있어요
요 가방 색상은 하나뿐이죠?	검은색도 있었는데 검은색은 나갔어요
이런 옷은 얼마예요?	그 옷은 십이만 팔천 원이에요
카드 결제할게요	감사합니다
이 신발 색깔 검은색 말곤 없어요?	검은색하고 원래 밤색있는데 다 나갔어요
이 바지 큰 치수 몇 까지 나와요?	그 바지 38치수까지 나와요
어떤 제품이 좋은가요?	몇 가지 추천해 드리겠습니다
정확히 증상이 어떻게 되시나요?	그럼 일반 소화제보다는 이렇게 한 세트로 드시는 걸 추천합니다
머리는 어디까지 자르시겠어요?	어깨 닿을 정도로 자를게요
허리 줄이는 거 얼마쯤 해요?	수선 정도에 따라 다르지만, 수선 비용은 오천 원 정도로 예상됩니다
일단 상담만 받아볼게요	순한 염색으로 하시면 10만원에 기장 추가가 들어가세요
본인이 직접 등록하실려고요?	제가 아니고 고2 학생이에요
구매한 팩트 교환 가능한가요?	개봉 뜯지 않으시고 영수증 지참하시면 1주일 내에 가능해요
이백육십 미리로 보여줄 수 있어요?	잠시만요
이 두 선크림말고는 다른 거는 없나요?	이런 선크림도 있어요
티셔츠 종류 여기 있는 게 다죠?	맞습니다
코트 안감이 모피로 되어있는 거는 세탁이 가능해요?	그러면 모피를 분리해서 따로 세탁을 하셔야 돼요
네  앞머리는 기르시나요?	앞머리는 기르는 중이니깐 다듬어만 주세요
벌써 봄옷이 나와요?	지금 봄옷 많이 나왔어요 손님
이거는 얼마쯤 해요?	세일해서 십칠만 팔천 원입니다
이 가방은 뭐예요?	그거 입생로랑 휴대폰 케이스인데 가죽이에요
크림스킨이면 크림이 들었다는 거예요?	그만큼 크림을 넣어서 보습력을 그만큼 높여놨다는 의미에요. 크림은 따로 바르셔야 해요
요런 줄은 얼만데요?	줄까지 같이 할인해서 57만 6천 원이에요
하는곳이 따로 있어요?	전문적으로 하는 곳에 가셔야해요
요거 스트라이프 베스트 이거 겨울용인가보다 그죠?	이거 봄신상 입니다
꽃무늬로 된 원피스 있나요?	컬러 두 가지 있어요
크로스는 얼마라고요?	크로스가 19000원, 세트는 33000원입니다 현금하시면 3만 원까지 드려요
이 옷은 얼마예요?	그 옷, 사만 구천원으로 할인해서 드릴게요
이 세트제품에서 티셔츠만 구입할 수 있나요?	티셔츠만 이만 육천 원, 세트로 하면 삼만 오천 원이에요
여기 있는 가방이 다인가요?	뒷쪽에도 진열 돼 있어요
이거 세일은 언제 해요?	지금 20% 할인 중이예요
약 조제되는 데 시간 얼마 쯤 걸려요?	조제되는 데 오 분 걸립니다
230사이즈로 신어볼 수 있나요?	가져다 드릴게요
독서실에 토, 일요일만 이용할 수 있나요?	토요일, 일요일에 오셔서 끊으시면 됩니다
이 옷, 저한테 사이즈가 맞을까요?	맞아요
제가 머리숱이 없고, 모발이 굉장히 가는 편인가요?	다른 분들에 비해 모발이 가는 편입니다
여기 앞에 베이지색 니트 원피스 이거는 울인가요?	아 네 혼용률 여기 적어놨습니다
어느 분께서 드실 건가요?	엄마가 어깨가 아프다고 하셔서요
이거는 얼마예요?	오만 원이요
이거 가격은 얼마예요?	7만 9천 원이고 신규 회원가입 하시면 10%까지 세일 가능하세요
한 몇 프로 하는데요?	정가에서 한 40프로 합니다
카드 무이자 할부 되나요?	5개월 무이자입니다
이거 판다고 얼마 정도 받을 수 있어요?	대충 39만 3천 원 정도 나오네요
이 옷은 얼마인가요?	32000원입니다
이거는 선 블록 기능은 별로 없는 거예요?	그건 SPF30이고 선 블록 기능 들어가 있는 거는 SPF50이에요
내일 여자친구와 같이 와서 결정해야겠군요 내일도 영업하시나요?	물론입니다 내일 편하신 시간에 오시면 준비해놓겠습니다
이게 사이즈가 좀 작은 거 같은데 같은 디자인 좀 더 큰 사이즈 있나요?	감사합니다
어린애들 건 어느 매장 가서 보면 되나요?	저 안쪽에 있어요
저고리 수선비가 오만 원 이상 드나요?	아뇨, 저고리 수선비는 보통 오만 원입니다
타이레놀 감기약도 괜찮을까요?	타이레놀 종합 감기약으로 드시면 돼요
화이트 골드는 그러면 얼만데요?	18k니까 16만 6천 원이요
수분크림 대용량은 몇 mL인데요?	수분크림 대용량은 500mL에 19000원이었는데 한정판이었어요
근데 요새 젊은 애들은 뭐를 해요?	취향들이 다양합니다
이거는 드라이 해줘야 돼요?	모직이나 자켓은 드라이 해주셔야돼요
감기약 있나요?	있습니다
이게 재질이 뭔고?	소가죽이요
사장님, 집중케어 클리닉 한 번 물어볼라고 하는데 보다시피 머리가 푸석푸석한데 이거를 몇 주간 하는건가요?	저희는 몇 주씩 하지 않고 이삼일 안에 집중적으로 케어해줘요
이 커플링은 가격이 어떻게 되나요?	현재 할인해서 200,000원에 구매 가능합니다.
전 카드 다 할부되나요?	다 돼요 국민은 5개월, 삼성도 5개월, 나머지는 다 3개월 돼요
사이즈 몇 짜리 보시는데요?	105 정도요
이 옷 충전재가 오리털인가요?	오리털은 그 옷 옆에 있는 옷이에요
스킨처럼 뿌리는 거예요?	미스트는 건조할 때 홍조 잡고, 얼굴에 뿌려주는 수분 같은 거라고 생각하시면 돼요
이 제품은 얼마예요?	이 제품, 세일해서 십 오만 원에 드릴게요
열어요?	시간 내서 한 번 오세요
여성 갱년기인 거 같은데 제가 가끔 열이 한 번 씩 올랐다 내렸다 하는데요	조금 일찍 오신 편인 거 같은데 보통 마흔 여덟아홉 되면 증상이 나타나는 경우가 많거든요
곱슬머리인데 그냥 파마만 해도 괜찮나요?	곱슬이 어느 정도인지 상태를 확인해봐야 알 것 같아요
네 손님 혹시 예약하고 오셨나요?	예약은 안하고 왔습니다
이렇게 치마같이 나온 거는 뭐예요?	샤워가운이요
네 증상이 어떠신가요?	기침이 납니다
더 저렴한 것은 없나요?	저희 약국에서는 이 제품이 가장 저렴합니다
요게 매트한 거라고 했어요?	매트한 거예요. 고객님이 지금 바르신 립스틱은 발색이 진한 편이에요. 은은한 색깔의 제품도 발라보세요
커플링으로  보여주시겠어요?	요즘은 백반지로 많이 하세요
김민진 원장님 께 받고 싶은데요	원장님 지금 시술 중이세요
월요일 투플러스원이라는거는 월요일 가져오면 세개	월요일에 세개 가져오면은 하나는 서비스로 해드려요
그라믄 가격은 어떻게 해예?	이거 삼만 오천 원이에요
앞에 세일이라고 돼있는데 다 세일하는 거예요?	전 상품 이십 프로 들어가고요 특별히 저렴한 거는 앞에 있어요
입어볼 수 있나요?	피팅룸에서 입어보시면 됩니다
여기 이 제품 새 제품 있나요?	현재 그 제품은 품절이에요
발 사이즈가 어떻게 되는 데요?	265
따로 드시고 계신 약 있으세요?	피부에 뭐 올라와서 피부과 약 먹고 있어요
그냥 마스크는?	꼭 황사 아니더라도 기본 마스크 써도 됩니다
얼마예요?	18케이라서 15만 3천 원이요
일단요 지금 세일 기간은 아닌가 봐요?	세일 기간은 아니고 현금하시면 5프로 할인해드려요
정장 같은 것도 다 수선하나 봐요?	정장 수선 가능합니다
혹시 내일도 영업합니까?	일요일만 쉬고 나머지 요일은 영업합니다
이건 얼마예요?	6만 원까지 해드립니다
이건 올해 기해년 돼지띠라 새로 나온 건데 어떠신가요?	예쁜데 첨에 달렸던 긴 술이 없어서
위에는 매직하고 하려는데요	매직 세팅으로 하실려고하시는거에요?
이 제품 실버 말고 금색은 없나요	골드는 일주일 뒤에 입고됩니다
이건 얼마인가요?	십이만원입니다
위에는 아이론으로 볼륨 살리고 끝에는 열 파마했었는데 이런 시술은 비용이 얼마예요?	그렇게 하시면 15만 원입니다
식전 식후 언제 먹어요?	식전에 드시면 됩니다
약이나 건강기능식품 중에 뭐로 먹나요?	건강기능식품도 있고 일반의약품으로 드시는 것도 있어요
마네킹에 피팅된 옷 새 제품이 있나요?	한 번 찾아보도록 하겠습니다.
이 가방 가죽은 어떤건가요?	악어 가죽으로 제작되었습니다
이렇게 술 길게 달리고 그런 건 없네요?	뭔가 있었는데 팔렸어요
이 후드티는 얼마에요? 이거는 정가예요?	이만 구천구백 원이요
부츠컷으로 보여주실 수 있나요?	이쪽에서 보시면 됩니다
한방 들어가 있는 게 좋아요?	한방 조금 들어간 제품으로 6만2천 원, 6만3천 원, 6만6천 원이 있어요
샴푸는 어떤 제품 사용하시나요?	두피샴푸라고 화학 성분이 안들어 있는게 아니에요
사이즈가 좀 커 보이지 않나요?	고객님은 L 사이즈가 적당해 보이네요
이 카키색 잘 나가나요?	거위털이라서 잘 나가요
내나 중소기업이에요?	그렇죠 회사만 다르고 품질은 거의 비슷해요
50대 남자가 먹으면 괜찮은가요?	임페타민은 효과가 좋습니다
이 카디건은 어떻게 해요?	23만 원인데 18만 원까지 줄 수 있어요
이 귀걸이는 얼마에요?	187000원 입니다
바깥에 기모 바지는 얼마씩 해요?	바지는 만 원이에요
이불 건조는 다 해주시는 거죠?	건조까지 해드리고 있습니다
현금했을 때 8만 원인가요?	카드로도 되죠 원래 9만 원이거든요
커피 녹차 주스 무엇으로 드릴까요?	여기 있습니다
이거는 내한테 좀 크지 않을까요?	맞으실 것 같은데요
네 염색이랑 케어 같이하면 비용은 어느 정도 들어가나요?	새치 커버는 지금 할인 행사 중이라 현금 결제하시면 9만 원에서 20퍼센트 할인된 7만 2천 원입니다
꼭 식 후에 먹어야 하나요?	꼭 그렇지 않습니다
부작용 같은 건 없나요?	속눈썹은 영구적이 아니라서, 부작용도 거의 없어 크게 문제 될 건 없습니다
패딩을 구매하고 싶은데 제일 잘나가는 상품은 뭔가요?	겨울이다 보니 어두운색 계열이 잘 나갑니다
영수증 버려주세요	감사합니다
남자 기본 양복 어깨하고 바지 줄이는데 얼마에요?	양복의 경우 상의는 기장까지줄이면 12만 원이고 바지는 3만5천 원입니다
네 결제해주세요	알겠습니다
이 제품 4개 주세요	앞쪽 패드에 010부터 11자리로 입력해주세요
혹시 빨간색 계열의 가방이 있나요?	있어요
혹시 같이 마실 드링크 있나요?	같이 드릴게요
원장님, 에코 염색제가 어떤 거예요?	다른 염색약보다 두피에 자극이 적어서 덜 해로운 거예요
이 옷은 할인 되나요?	현금할인로 천원 세일해드려요
그럼 새상품으로 하나 주세요	알겠습니다
사장님, 고 나이 드신 분 할머니들 신을 신발 또 뭐 있어요?	슬리퍼 말고는 다 신고 벗기가 똑같아요
카드는 현대만 무이자 되나 봐요?	현대 우리카드 두 개만요
다른색상 패딩은 없어요?	블랙 패딩 있어요
피어싱 종류는 여기에 있는 것이 전부인가요?	안 쪽에 다른 제품들도 진열되어있습니다
박카스에도 카페인이 있어요?	그래서 중독되실 수 있어요
시간은 얼마나 걸려요?	1시간 반에서 2시간 정도 소요됩니다
저거는 스웨터식으로 나온 거예요?	살짝 니트 스타일하고 반반 섞였어요
500이랑 1000중에 뭐 드릴까요?	500 주세요
이 팔레트는 얼마에요?	팔레트는 이만이천 원인데 할인하면 만칠천 원이요
제일 예쁜 거는 7센티인데 이것도 활동하기 좋아요	고무처럼 생겼네요 이거 편하겠다
이 제품도 세일 제품에 포함돼 있는 거예요?	원래는 다른데에서는 세일 안하는 건데 저희들만 세일을 하고 있죠
네 레이어드 최대 길이는 어디로 해드릴까요?	알겠습니다
제가 염색한다든지 하면 예약해서 와도 돼요?	예약하고 오시면 됩니다
여기 있는 이 제품이에요?	통에 있는 저거에요
여기는 온누리상품권 되죠?	다 돼요
아 전부 가죽이에요?	진짜 가죽이에요
총 얼마예요?	총 26만 6천 원이에요
검은색으로는 그거 말고는 없다고요?	헤나가 처음에는 검은색이 안 나와요
이 제품 여자애 옷인가요?	이 제품도 있고 저런 제품도 있어요
염색은 얼마인가요?	머리 먼저 감으시게 샴푸 실로 가시겠습니다
요 등산화는 많이 걸어도 괜찮아요?	많이 걸어도 편해요
이 신발 가격 세일은?	이거는 들어온지 얼마 안되어서 세일은 하지 않아요
이것도 뒤에 끈 있네요?	다 있어요
열시에서 여덟시까지 영업해요?	그 사이에 오시면 되세요
이 옷 현금으로 사면 할인 좀 해주시나요?	그 옷 현금으로 구매하시면 오만 사천원까지 할인해드릴게요
황사 마스크 일회용 말고 빨아 쓰는 거 있어요?	황사용은 빨아 쓰는 제품이 없고 일회용으로 나옵니다
오늘 염색이랑 파마 둘 다 하려고 하는데 괜찮을까요?	고객님 머릿결 상태를 먼저 봐야 할 것 같아요
브로치 같은 건 별로죠?	브로치 같은 거 괜찮은데 찾으시는 건 없어요
끈이 따로 있어요?	원래 이 끈은 따로 파는데 지금 세트로 하고 있어요
색상은 어떤 거 찾으세요?	이 종류가 핑크색이에요
하루는 얼마에요?	하루에 5천 원입니다
종류가 두 가지에요?	종류는 많은데 모발 진단하고 하시는거에요
맡긴 건 월요일에 된다고요?	드라이클리닝이 완료되면 문자드리겠습니다
